Panel,Area,Floor,Equipment served,Panel used/cap,Point Tag,Type,Description,Signal / Range,Units,Wired,Terminated,P2P verified,Func. test,Observed value / state,Notes
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DO17,DO,Digital output #17,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DO18,DO,Digital output #18,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DO19,DO,Digital output #19,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DO20,DO,Digital output #20,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DO21,DO,Digital output #21,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DO22,DO,Digital output #22,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DO23,DO,Digital output #23,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DO24,DO,Digital output #24,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DO25,DO,Digital output #25,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DO26,DO,Digital output #26,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI01,DI,Digital input #1,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI02,DI,Digital input #2,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI03,DI,Digital input #3,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI04,DI,Digital input #4,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI05,DI,Digital input #5,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI06,DI,Digital input #6,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI07,DI,Digital input #7,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI08,DI,Digital input #8,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI09,DI,Digital input #9,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI10,DI,Digital input #10,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI11,DI,Digital input #11,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI12,DI,Digital input #12,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI13,DI,Digital input #13,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI14,DI,Digital input #14,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI15,DI,Digital input #15,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI16,DI,Digital input #16,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI17,DI,Digital input #17,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI18,DI,Digital input #18,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI19,DI,Digital input #19,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI20,DI,Digital input #20,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI21,DI,Digital input #21,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI22,DI,Digital input #22,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI23,DI,Digital input #23,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI24,DI,Digital input #24,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI25,DI,Digital input #25,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI26,DI,Digital input #26,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI27,DI,Digital input #27,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI28,DI,Digital input #28,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-DI29,DI,Digital input #29,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-BTOT01,BTOT,Pulse / totalizer #1,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-BTOT02,BTOT,Pulse / totalizer #2,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-BTOT03,BTOT,Pulse / totalizer #3,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-BTOT04,BTOT,Pulse / totalizer #4,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-BTOT05,BTOT,Pulse / totalizer #5,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-BTOT06,BTOT,Pulse / totalizer #6,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-BTOT07,BTOT,Pulse / totalizer #7,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-BTOT08,BTOT,Pulse / totalizer #8,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-BTOT09,BTOT,Pulse / totalizer #9,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-BTOT10,BTOT,Pulse / totalizer #10,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-BTOT11,BTOT,Pulse / totalizer #11,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-BTOT12,BTOT,Pulse / totalizer #12,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-BTOT13,BTOT,Pulse / totalizer #13,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-BTOT14,BTOT,Pulse / totalizer #14,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-BTOT15,BTOT,Pulse / totalizer #15,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-BTOT16,BTOT,Pulse / totalizer #16,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-AI01,AI,Analog input #1,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RS-1-2,Floor 1,1F,,73/88,RS-1-2-AI02,AI,Analog input #2,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-DO01,DO,Digital output #1,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-DO02,DO,Digital output #2,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-DO03,DO,Digital output #3,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-DO04,DO,Digital output #4,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-DO05,DO,Digital output #5,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-DO06,DO,Digital output #6,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-DO07,DO,Digital output #7,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-DO08,DO,Digital output #8,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-DO09,DO,Digital output #9,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-DO10,DO,Digital output #10,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-DO11,DO,Digital output #11,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-DI01,DI,Digital input #1,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-DI02,DI,Digital input #2,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-DI03,DI,Digital input #3,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-DI04,DI,Digital input #4,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-DI05,DI,Digital input #5,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-DI06,DI,Digital input #6,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-DI07,DI,Digital input #7,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-BTOT01,BTOT,Pulse / totalizer #1,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-BTOT02,BTOT,Pulse / totalizer #2,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-BTOT03,BTOT,Pulse / totalizer #3,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-BTOT04,BTOT,Pulse / totalizer #4,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-AI01,AI,Analog input #1,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-AI02,AI,Analog input #2,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-AI03,AI,Analog input #3,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-AI04,AI,Analog input #4,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-AO01,AO,Analog output #1,0-10 V / 4-20 mA,%,☐,☐,☐,☐,,
RCP-B1-1,Basement B1,B1F,AC-5,28/34,RCP-B1-1-AO02,AO,Analog output #2,0-10 V / 4-20 mA,%,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO01,DO,Digital output #1,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO02,DO,Digital output #2,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO03,DO,Digital output #3,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO04,DO,Digital output #4,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO05,DO,Digital output #5,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO06,DO,Digital output #6,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO07,DO,Digital output #7,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO08,DO,Digital output #8,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO09,DO,Digital output #9,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO10,DO,Digital output #10,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO11,DO,Digital output #11,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO12,DO,Digital output #12,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO13,DO,Digital output #13,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO14,DO,Digital output #14,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO15,DO,Digital output #15,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO16,DO,Digital output #16,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO17,DO,Digital output #17,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO18,DO,Digital output #18,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO19,DO,Digital output #19,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO20,DO,Digital output #20,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO21,DO,Digital output #21,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO22,DO,Digital output #22,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO23,DO,Digital output #23,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO24,DO,Digital output #24,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO25,DO,Digital output #25,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO26,DO,Digital output #26,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO27,DO,Digital output #27,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO28,DO,Digital output #28,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO29,DO,Digital output #29,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO30,DO,Digital output #30,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO31,DO,Digital output #31,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO32,DO,Digital output #32,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO33,DO,Digital output #33,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO34,DO,Digital output #34,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO35,DO,Digital output #35,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO36,DO,Digital output #36,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO37,DO,Digital output #37,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO38,DO,Digital output #38,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO39,DO,Digital output #39,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DO40,DO,Digital output #40,Relay - 0 / 1,on-off,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI01,DI,Digital input #1,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI02,DI,Digital input #2,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI03,DI,Digital input #3,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI04,DI,Digital input #4,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI05,DI,Digital input #5,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI06,DI,Digital input #6,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI07,DI,Digital input #7,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI08,DI,Digital input #8,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI09,DI,Digital input #9,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI10,DI,Digital input #10,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI11,DI,Digital input #11,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI12,DI,Digital input #12,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI13,DI,Digital input #13,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI14,DI,Digital input #14,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI15,DI,Digital input #15,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI16,DI,Digital input #16,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI17,DI,Digital input #17,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI18,DI,Digital input #18,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI19,DI,Digital input #19,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI20,DI,Digital input #20,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI21,DI,Digital input #21,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI22,DI,Digital input #22,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI23,DI,Digital input #23,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI24,DI,Digital input #24,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI25,DI,Digital input #25,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI26,DI,Digital input #26,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI27,DI,Digital input #27,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI28,DI,Digital input #28,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-DI29,DI,Digital input #29,Dry contact - 0 / 1,status,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-BTOT01,BTOT,Pulse / totalizer #1,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-BTOT02,BTOT,Pulse / totalizer #2,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-BTOT03,BTOT,Pulse / totalizer #3,Pulse accumulate,kWh - m3,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-AI01,AI,Analog input #1,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-AI02,AI,Analog input #2,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-AI03,AI,Analog input #3,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
RCP-B1-2,Basement B1,B1F,"AC-2, AC-2 (CO2), AC-6",84/116,RCP-B1-2-AI04,AI,Analog input #4,4-20 mA / 0-10 V / RTD,eng. unit,☐,☐,☐,☐,,
